appid,date,date_month,dauReal,reviews,max_60_newinstalls,max_45_newinstalls,max_90_newinstalls,avg_15_newinstalls,max_90_predictionLoss,category_flag,daily_ratings,max_90_diff_install_uninstall,max_90_daily_ratings,predictionLoss,max_30_newinstalls,avg_30_newinstalls,sum_90_newinstalls,avg_45_predictionLoss,avg_90_predictionLoss,avg_30_predictionLoss,avg_60_diff_install_uninstall,sum_90_diff_install_uninstall
com.app.24438,2024-09-25,202409,59512.0,34611.0,6523,6523,6523,3623.5,10882,2,75.0,1907,96.0,9413.0,6492.0,3645.096774193548,327897,8797.108695652174,9166.296703296704,9404.193548387097,-5310.196721311476,-506236
com.app.24438,2024-09-26,202409,53296.0,34630.0,6523,6523,6523,3597.25,10958,2,51.0,1907,96.0,10958.0,6492.0,3583.8064516129034,326140,8849.130434782608,9177.846153846154,9650.387096774191,-5319.393442622951,-509044
com.app.24438,2024-09-27,202409,51277.0,34648.0,6523,6523,6523,3573.6875,11037,2,62.0,1907,96.0,11037.0,6492.0,3530.451612903226,325065,8893.847826086956,9193.670329670327,9725.225806451614,-5362.639344262295,-511559
com.app.24438,2024-09-28,202409,49814.0,34658.0,6523,6523,6523,3760.875,11037,2,46.0,1907,96.0,10195.0,6492.0,3489.3870967741937,327245,8919.978260869566,9204.956043956045,9764.870967741936,-5370.163934426229,-510406
com.app.24438,2024-09-29,202409,48857.0,34675.0,6523,6523,6523,3520.8125,11037,2,50.0,1907,96.0,10248.0,6492.0,3361.064516129032,323909,8929.521739130434,9219.736263736264,9803.354838709678,-5437.44262295082,-515087
com.app.24438,2024-09-30,202409,51653.0,34690.0,6523,6523,6523,3483.8125,11037,2,81.0,1907,96.0,8857.0,6492.0,3379.3870967741937,328127,8912.826086956522,9216.494505494506,9804.032258064515,-5422.245901639344,-510574
com.app.27567,2024-09-01,202409,6497.0,1704.0,2495,2495,2495,1199.75,2195,5,3.0,477,5.0,1916.0,2256.0,1203.548387096774,111320,1772.0,1776.2197802197802,1783.9032258064517,-543.7704918032787,-46457
com.app.27567,2024-09-02,202409,6483.0,1704.0,2495,2495,2495,1233.0,2195,5,-7.0,477,5.0,2126.0,2256.0,1217.1612903225807,111804,1779.804347826087,1782.1868131868132,1798.774193548387,-547.016393442623,-46516
com.app.27567,2024-09-03,202409,6407.0,1709.0,2495,2495,2495,1232.8125,2195,5,7.0,477,7.0,1637.0,2256.0,1200.6129032258063,111599,1781.0652173913045,1782.4945054945056,1786.8387096774193,-552.2131147540983,-46749
com.app.27567,2024-09-04,202409,6321.0,1719.0,2495,2495,2495,1310.1875,2229,5,8.0,477,8.0,2229.0,2488.0,1232.741935483871,113008,1800.8260869565215,1789.1978021978025,1793.7096774193549,-528.9016393442623,-45950
com.app.27567,2024-09-05,202409,5809.0,1721.0,2495,2495,2495,1207.625,2229,5,1.0,477,8.0,1789.0,2488.0,1201.741935483871,112174,1810.782608695652,1790.9450549450548,1799.0645161290322,-556.9672131147541,-46943
com.app.27567,2024-09-06,202409,5823.0,1722.0,2495,2495,2495,1196.0625,2229,5,1.0,477,8.0,1580.0,2488.0,1204.0645161290322,112336,1810.7391304347825,1790.3076923076924,1796.645161290323,-550.4426229508197,-46723
com.app.27567,2024-09-07,202409,5931.0,1723.0,2495,2495,2495,1169.0625,2229,5,2.0,477,8.0,1336.0,2488.0,1173.1935483870968,111104,1801.2608695652175,1784.2087912087911,1774.1290322580646,-558.4754098360655,-47400
com.app.27567,2024-09-08,202409,5563.0,1724.0,2495,2495,2495,1125.25,2229,5,-13.0,477,8.0,1316.0,2488.0,1160.032258064516,110627,1785.7608695652175,1777.868131868132,1762.4193548387098,-566.672131147541,-47300
com.app.27567,2024-09-09,202409,5705.0,1725.0,2495,2495,2495,1113.375,2229,5,1.0,477,8.0,1650.0,2488.0,1149.0,110286,1783.2391304347825,1778.3956043956043,1762.3225806451612,-564.1803278688525,-47689
com.app.27567,2024-09-10,202409,6106.0,1726.0,2495,2495,2495,1087.1875,2229,5,-6.0,477,8.0,1667.0,2488.0,1149.3870967741937,109910,1779.1521739130435,1778.967032967033,1771.1935483870968,-571.7540983606557,-48117
com.app.27567,2024-09-11,202409,6205.0,1726.0,2495,2495,2495,1069.6875,2229,5,2.0,477,8.0,1623.0,2488.0,1132.6129032258063,109873,1774.1521739130435,1779.10989010989,1758.645161290323,-574.7049180327868,-48167
com.app.27567,2024-09-12,202409,5888.0,1726.0,2495,2495,2495,1063.625,2229,5,2.0,477,8.0,2014.0,2488.0,1137.0967741935483,109161,1778.108695652174,1779.2197802197802,1768.967741935484,-572.360655737705,-48889
com.app.27567,2024-09-13,202409,5744.0,1726.0,2495,2495,2495,1009.8125,2229,5,1.0,477,8.0,1658.0,2488.0,1087.8709677419354,108853,1772.3260869565215,1780.1978021978025,1751.645161290323,-586.8688524590164,-49286
com.app.27567,2024-09-14,202409,5786.0,1726.0,2495,2488,2495,1030.25,2229,5,1.0,477,8.0,2006.0,2488.0,1116.0967741935483,109022,1772.0652173913045,1781.428571428571,1758.645161290323,-587.4918032786885,-49229
com.app.27567,2024-09-15,202409,5781.0,1726.0,2495,2488,2495,1010.0625,2229,5,1.0,477,8.0,1315.0,2488.0,1118.0645161290322,108466,1758.6739130434785,1775.175824175824,1743.0,-590.7868852459017,-49216
com.app.27567,2024-09-16,202409,6014.0,1728.0,2495,2488,2495,967.0625,2229,5,2.0,477,8.0,1729.0,2488.0,1075.516129032258,108914,1760.3478260869565,1770.89010989011,1729.9354838709678,-603.6065573770492,-50497
com.app.27567,2024-09-17,202409,6030.0,1730.0,2495,2488,2495,945.5,2229,5,2.0,477,8.0,1601.0,2488.0,1073.451612903226,109897,1758.9565217391305,1769.362637362637,1739.0645161290322,-592.7704918032787,-51115
com.app.27567,2024-09-18,202409,5874.0,1731.0,2495,2488,2495,908.125,2229,5,0.0,477,8.0,1612.0,2488.0,1077.0645161290322,109509,1750.3695652173913,1765.978021978022,1747.548387096774,-594.9508196721312,-51195
com.app.27567,2024-09-19,202409,6068.0,1731.0,2495,2488,2495,978.125,2229,5,0.0,477,8.0,2166.0,2488.0,1100.8064516129032,110077,1753.6304347826087,1768.5604395604396,1750.2903225806451,-593.8524590163935,-50862
com.app.27567,2024-09-20,202409,5542.0,1731.0,2495,2488,2495,836.625,2229,5,0.0,477,8.0,1743.0,2488.0,1051.516129032258,108968,1756.2391304347825,1766.6153846153843,1738.225806451613,-615.8360655737705,-51794
com.app.27567,2024-09-21,202409,5764.0,1733.0,2495,2488,2495,881.0,2229,5,2.0,477,8.0,1335.0,2488.0,1040.8709677419354,108414,1749.2826086956522,1760.4945054945056,1727.0967741935483,-615.5573770491803,-51791
com.app.27567,2024-09-22,202409,5613.0,1733.0,2495,2488,2495,870.5625,2229,5,0.0,477,8.0,1310.0,2488.0,1045.4193548387098,107826,1733.5434782608695,1754.2087912087911,1711.645161290323,-616.8688524590164,-51807
com.app.27567,2024-09-23,202409,6070.0,1733.0,2495,2488,2495,949.1875,2229,5,2.0,477,8.0,2080.0,2488.0,1046.3870967741937,107624,1742.2608695652175,1755.4725274725274,1712.0645161290322,-629.0491803278688,-52124
com.app.27567,2024-09-24,202409,5734.0,1736.0,2495,2488,2495,972.625,2229,5,2.0,477,8.0,1611.0,2488.0,1050.9354838709678,106414,1741.3478260869565,1749.7142857142858,1721.3870967741937,-617.4098360655738,-52810
com.app.27567,2024-09-25,202409,5969.0,1737.0,2495,2488,2495,988.9375,2229,5,1.0,477,8.0,1616.0,2488.0,1048.1935483870968,106142,1746.2173913043478,1746.3186813186812,1728.6129032258063,-618.7213114754098,-52773
com.app.27567,2024-09-26,202409,5763.0,1738.0,2495,2488,2495,1011.1875,2229,5,1.0,477,8.0,1598.0,2488.0,1042.0645161290322,106164,1737.2173913043478,1746.5274725274726,1713.0645161290322,-617.311475409836,-52770
com.app.27567,2024-09-27,202409,5697.0,1739.0,2495,2488,2495,981.875,2229,5,2.0,477,8.0,1716.0,2488.0,1013.6451612903226,105325,1737.695652173913,1744.362637362637,1702.6774193548388,-627.7540983606557,-53412
com.app.27567,2024-09-28,202409,5705.0,1740.0,2495,2488,2495,933.375,2229,5,0.0,477,8.0,1358.0,2488.0,979.3870967741937,104579,1719.5,1738.4395604395604,1677.516129032258,-630.983606557377,-53619
com.app.27567,2024-09-29,202409,5720.0,1743.0,2488,2488,2495,925.3125,2229,5,4.0,477,8.0,1327.0,2488.0,962.3548387096774,103348,1709.4565217391305,1732.010989010989,1666.5806451612902,-650.7049180327868,-54265
com.app.27567,2024-09-30,202409,5935.0,1744.0,2488,2488,2495,869.1875,2229,5,3.0,477,8.0,1706.0,2488.0,947.1612903225806,102778,1707.4130434782608,1733.3076923076924,1670.1612903225807,-659.8360655737705,-54953
com.app.30329,2024-09-01,202409,911940.0,206295.0,30199,29913,30199,23876.5,84055,6,382.0,-849,1434.0,81382.0,29913.0,21243.774193548383,2000115,74741.60869565218,75945.20879120879,71844.96774193548,-52541.50819672131,-4752055
com.app.30329,2024-09-02,202409,754758.0,206368.0,30199,29913,30199,23975.125,84055,6,280.0,-849,1434.0,81635.0,29913.0,21383.58064516129,1998913,74708.67391304347,75967.72527472528,71860.87096774194,-52598.2131147541,-4755306
com.app.30329,2024-09-03,202409,755993.0,206443.0,30199,29913,30199,22893.8125,84055,6,330.0,-849,1434.0,79663.0,29913.0,20789.290322580644,1973766,74669.65217391304,75958.9010989011,71772.80645161291,-52929.2131147541,-4779650
com.app.30329,2024-09-04,202409,774183.0,206516.0,30199,29913,30199,23056.5625,84055,6,324.0,-849,1434.0,81727.0,29913.0,20834.387096774197,1969065,74660.86956521739,76012.32967032967,71724.83870967742,-52989.13114754098,-4789213
com.app.30329,2024-09-05,202409,813545.0,206600.0,30199,29913,30199,22599.0,84055,6,342.0,-849,1434.0,82172.0,29913.0,20887.74193548387,1964980,74703.60869565218,76024.04395604396,72086.80645161291,-53023.88524590164,-4794364
com.app.30329,2024-09-06,202409,940712.0,206693.0,30199,29913,30199,21923.75,84055,6,324.0,-849,1434.0,70009.0,29913.0,21135.09677419355,1948916,74435.56521739131,75911.76923076923,71738.16129032258,-53243.91803278688,-4800211
com.app.30329,2024-09-07,202409,947532.0,206765.0,30199,29913,30199,20775.5,84055,6,318.0,-849,1434.0,70164.0,29913.0,20644.41935483871,1925620,74154.80434782608,75806.4945054945,71290.06451612903,-53602.77049180328,-4813927
com.app.30329,2024-09-08,202409,859722.0,206859.0,30199,29913,30199,19951.625,84055,6,346.0,-849,1434.0,71198.0,29913.0,20559.322580645163,1914664,73948.56521739131,75712.72527472528,70892.03225806452,-53766.31147540984,-4816350
com.app.30329,2024-09-09,202409,754922.0,206918.0,30199,29913,30199,19390.9375,84055,6,277.0,-849,1434.0,68990.0,29913.0,20461.548387096773,1902457,73623.5,75682.16483516483,70504.0,-53966.42622950819,-4825776
com.app.30329,2024-09-10,202409,783146.0,206983.0,30199,29913,30199,19880.75,84055,6,269.0,-849,1434.0,68408.0,29913.0,20705.225806451614,1900315,73338.36956521739,75549.12087912088,70070.96774193548,-53951.08196721312,-4815811
com.app.30329,2024-09-11,202409,780211.0,207038.0,30199,29913,30199,19929.75,84055,6,246.0,-849,1434.0,67917.0,29913.0,20627.0,1897078,73027.39130434782,75448.68131868132,69689.58064516129,-53939.27868852459,-4809908
com.app.30329,2024-09-12,202409,794756.0,207088.0,30199,29913,30199,20017.8125,84055,6,247.0,-849,1434.0,83770.0,29913.0,20996.322580645163,1899162,73057.17391304347,75480.86813186813,69732.03225806452,-54071.62295081967,-4810753
com.app.30329,2024-09-13,202409,923928.0,207151.0,30199,29913,30199,20391.5625,84055,6,306.0,-849,1434.0,80901.0,29913.0,21395.064516129038,1901639,73260.0,75479.04395604396,69632.09677419355,-54159.50819672131,-4808110
com.app.30329,2024-09-14,202409,933757.0,207228.0,29913,29913,30199,20102.375,84055,6,270.0,-849,1434.0,82032.0,29913.0,21589.93548387097,1926233,73484.15217391304,75515.27472527472,69727.06451612903,-54452.70491803279,-4786813
com.app.30329,2024-09-15,202409,844907.0,207321.0,29913,29913,30199,20006.25,84055,6,369.0,-849,1434.0,71403.0,29913.0,21725.032258064515,1926321,73262.76086956522,75427.36263736263,69338.25806451614,-54547.88524590164,-4778725
com.app.30329,2024-09-16,202409,779234.0,207388.0,29913,29913,30199,20047.0,84055,6,331.0,-849,1434.0,69782.0,29913.0,21891.58064516129,1950584,72977.5,75319.94505494506,68969.93548387097,-54418.04918032787,-4824244
com.app.30329,2024-09-17,202409,762401.0,207463.0,29913,29913,30199,20140.75,84055,6,305.0,-849,1434.0,69343.0,29913.0,21957.70967741936,1976221,72721.0,75210.67032967033,68566.54838709677,-54201.63934426229,-4867950
com.app.30329,2024-09-18,202409,784552.0,207516.0,29913,29913,30199,20177.875,84055,6,269.0,-849,1434.0,68233.0,29913.0,22136.612903225807,1980695,72413.17391304347,75116.98901098901,68149.03225806452,-53827.91803278688,-4854951
com.app.30329,2024-09-19,202409,785737.0,207585.0,29913,29913,30199,21622.125,84055,6,296.0,-849,1434.0,82464.0,29913.0,22352.290322580644,1986271,72396.86956521739,75133.04395604396,68200.29032258065,-53815.360655737706,-4850836
com.app.30329,2024-09-20,202409,925630.0,207666.0,29913,29913,30199,21851.3125,84055,6,361.0,-849,1434.0,81410.0,29642.0,22213.322580645163,1992345,72624.23913043478,75136.20879120879,68463.35483870968,-53436.39344262295,-4845050
com.app.30329,2024-09-21,202409,948240.0,207774.0,29913,29913,30199,21464.0,84055,6,389.0,-849,1434.0,82097.0,29642.0,22050.290322580644,1990256,72652.06521739131,75162.07692307692,68466.2258064516,-53516.65573770492,-4849493
com.app.30329,2024-09-22,202409,883560.0,207866.0,29913,29913,30199,22288.75,84055,6,387.0,-849,1434.0,81425.0,29642.0,22116.064516129038,1993032,72594.89130434782,75181.48351648351,70082.06451612903,-53431.40983606558,-4848483
com.app.30329,2024-09-23,202409,716028.0,207947.0,29913,29913,30199,23570.0625,84055,6,278.0,-849,1434.0,70532.0,29642.0,21952.129032258064,1996192,72312.17391304347,75070.2967032967,71349.87096774194,-53192.32786885246,-4835205
com.app.30329,2024-09-24,202409,728304.0,208019.0,29913,29913,30199,24264.5625,84055,6,283.0,-849,1434.0,73060.0,29642.0,22059.451612903227,1993162,72139.15217391304,75095.06593406593,72917.45161290323,-52857.96721311475,-4840489
com.app.30329,2024-09-25,202409,748018.0,208081.0,29913,29913,30199,24458.8125,84055,6,225.0,-849,1434.0,70623.0,29642.0,22085.612903225807,1988174,71895.47826086957,75029.92307692308,74420.90322580645,-52671.95081967213,-4839549
com.app.30329,2024-09-26,202409,752092.0,208150.0,29913,29913,30199,24343.0625,84055,6,236.0,-849,1434.0,71261.0,29642.0,22078.322580645163,1989243,71711.15217391304,74928.8021978022,75766.19354838709,-52557.37704918033,-4829278
com.app.30329,2024-09-27,202409,853941.0,208224.0,29913,29913,30199,24428.3125,84055,6,299.0,-849,1434.0,80786.0,29642.0,22007.064516129038,1985810,71674.89130434782,74923.69230769231,76053.80645161291,-52407.13114754098,-4832246
com.app.30329,2024-09-28,202409,907729.0,208314.0,29913,29913,30199,23631.9375,84055,6,307.0,-849,1434.0,82070.0,29642.0,21775.516129032258,1978612,71632.95652173914,74947.85714285714,76427.96774193548,-52643.59016393442,-4841643
com.app.30329,2024-09-29,202409,869555.0,208414.0,29913,29913,30199,23199.125,84055,6,328.0,-849,1434.0,70503.0,29335.0,21542.225806451614,1976948,71446.32608695653,74846.57142857143,76046.58064516129,-52582.44262295082,-4834090
com.app.30329,2024-09-30,202409,804950.0,208499.0,29913,29913,30199,23023.5625,84055,6,367.0,-849,1434.0,72162.0,29335.0,21460.25806451613,1974650,71200.80434782608,74757.9010989011,75781.7741935484,-52389.16393442623,-4828319
com.app.31097,2024-09-01,202409,9772.0,3980.0,2300,2191,2300,1470.625,9136,5,10.0,-417,18.0,8259.0,2191.0,1439.1935483870968,126965,7602.673913043478,7077.505494505494,7248.0,-6292.803278688524,-506238
com.app.31097,2024-09-02,202409,11894.0,3985.0,2300,2191,2300,1432.8125,9137,5,11.0,-417,18.0,9137.0,2191.0,1423.1612903225807,126679,7623.54347826087,7119.505494505494,7257.387096774193,-6317.229508196721,-510346
com.app.31097,2024-09-03,202409,11517.0,3988.0,2300,2191,2300,1444.4375,9137,5,13.0,-417,18.0,8035.0,2191.0,1427.8709677419354,127466,7623.021739130435,7164.417582417583,7243.064516129032,-6309.655737704919,-513646
com.app.31097,2024-09-04,202409,10954.0,3991.0,2191,2191,2300,1472.6875,9137,5,11.0,-417,18.0,8661.0,2191.0,1413.258064516129,128550,7637.391304347826,7216.901098901098,7236.064516129032,-6334.639344262295,-517338
com.app.31097,2024-09-05,202409,12255.0,3997.0,2191,2191,2300,1368.6875,9137,5,24.0,-417,24.0,8655.0,2191.0,1369.6774193548388,127622,7649.282608695652,7243.538461538462,7231.258064516129,-6366.327868852459,-520690
com.app.31097,2024-09-06,202409,12757.0,4003.0,2191,2191,2300,1339.5625,9137,5,16.0,-417,24.0,8251.0,2191.0,1404.8064516129032,128274,7646.0,7286.318681318681,7203.225806451613,-6368.327868852459,-523931
com.app.31097,2024-09-07,202409,11406.0,4010.0,2191,2191,2300,1272.8125,9137,5,14.0,-417,24.0,7814.0,2191.0,1364.516129032258,126930,7639.304347826087,7311.32967032967,7187.1612903225805,-6385.754098360656,-527551
com.app.31097,2024-09-08,202409,11734.0,4013.0,2191,2191,2300,1289.125,9137,5,18.0,-417,24.0,8794.0,2191.0,1379.1612903225807,127919,7656.565217391304,7361.406593406594,7203.5161290322585,-6390.983606557377,-531119
com.app.31097,2024-09-09,202409,12209.0,4019.0,2191,2191,2300,1274.5625,9616,5,19.0,-417,24.0,9616.0,2191.0,1370.5806451612902,127044,7679.173913043478,7421.153846153846,7245.064516129032,-6425.360655737705,-537431
com.app.31097,2024-09-10,202409,10655.0,4022.0,2191,2191,2300,1322.8125,9616,5,11.0,-417,24.0,7816.0,2191.0,1362.1290322580646,127193,7674.239130434783,7460.648351648351,7231.8387096774195,-6416.88524590164,-540876
com.app.31097,2024-09-11,202409,11199.0,4026.0,2191,2191,2300,1291.375,9616,5,14.0,-417,24.0,8939.0,2191.0,1347.9354838709678,126771,7690.978260869565,7515.362637362637,7228.451612903225,-6439.868852459016,-546277
com.app.31097,2024-09-12,202409,10856.0,4029.0,2191,2191,2300,1360.125,9616,5,10.0,-417,24.0,8941.0,2191.0,1372.5806451612902,127300,7703.760869565217,7568.780219780219,7242.451612903225,-6450.836065573771,-550609
com.app.31097,2024-09-13,202409,12293.0,4032.0,2191,2191,2300,1342.75,9616,5,20.0,-417,24.0,7861.0,2191.0,1370.451612903226,127175,7682.347826086957,7587.10989010989,7213.225806451613,-6428.55737704918,-552402
com.app.31097,2024-09-14,202409,10012.0,4036.0,2191,2191,2300,1364.875,9616,5,11.0,-417,24.0,9022.0,2191.0,1393.4193548387098,127446,7688.326086956522,7622.901098901098,7210.548387096775,-6433.688524590164,-555388
com.app.31097,2024-09-15,202409,10942.0,4041.0,2191,2191,2300,1314.0,9616,5,10.0,-417,24.0,9150.0,2191.0,1387.0,126598,7702.04347826087,7662.0,7213.193548387097,-6457.655737704919,-559794
com.app.31097,2024-09-16,202409,12222.0,4048.0,2191,2191,2300,1324.5,9616,5,12.0,-417,24.0,8475.0,2191.0,1379.4193548387098,128194,7692.5,7695.67032967033,7215.064516129032,-6464.44262295082,-566673
com.app.31097,2024-09-17,202409,10582.0,4052.0,2191,2191,2300,1288.375,9616,5,19.0,-417,24.0,8775.0,2191.0,1378.1612903225807,129576,7690.95652173913,7732.32967032967,7229.483870967741,-6485.754098360656,-574066
com.app.31097,2024-09-18,202409,10716.0,4056.0,2191,2191,2300,1366.625,9616,5,9.0,-417,24.0,9195.0,2191.0,1391.8064516129032,129721,7706.521739130435,7773.923076923077,7238.483870967741,-6491.901639344263,-577706
com.app.31097,2024-09-19,202409,11943.0,4055.0,2191,2191,2300,1361.3125,9616,5,8.0,-417,24.0,8479.0,2191.0,1414.225806451613,129953,7697.847826086957,7806.780219780219,7217.290322580645,-6491.163934426229,-580464
com.app.31097,2024-09-20,202409,12283.0,4058.0,2191,2191,2300,1380.0625,9616,5,10.0,-417,24.0,9102.0,2191.0,1405.7096774193549,130208,7704.326086956522,7853.912087912088,7244.290322580645,-6497.147540983607,-584498
com.app.31097,2024-09-21,202409,9612.0,4058.0,2191,2191,2300,1453.875,9616,5,6.0,-417,24.0,8986.0,2068.0,1386.1290322580646,130220,7701.413043478261,7900.417582417583,7263.064516129032,-6502.639344262295,-588718
com.app.31097,2024-09-22,202409,10549.0,4060.0,2191,2191,2300,1365.5625,9616,5,4.0,-417,24.0,9034.0,2068.0,1355.774193548387,128969,7717.108695652174,7947.450549450549,7473.741935483871,-6534.426229508197,-594249
com.app.31097,2024-09-23,202409,13152.0,4065.0,2191,2191,2300,1476.0,9616,5,10.0,-417,24.0,8495.0,2068.0,1365.9354838709678,129340,7721.630434782609,7979.615384615385,7666.516129032258,-6537.11475409836,-596805
com.app.31097,2024-09-24,202409,11079.0,4069.0,2191,2191,2300,1441.75,9616,5,15.0,-417,24.0,8839.0,2068.0,1363.451612903226,129099,7732.739130434783,7983.2307692307695,7880.935483870968,-6542.901639344263,-597375
com.app.31097,2024-09-25,202409,11131.0,4075.0,2191,2191,2300,1463.6875,9616,5,14.0,-417,24.0,9124.0,2068.0,1394.8064516129032,130005,7752.260869565217,7990.263736263736,8143.322580645161,-6557.393442622951,-597109
com.app.31097,2024-09-26,202409,10825.0,4079.0,2191,2191,2300,1428.9375,9616,5,12.0,-417,24.0,8518.0,2068.0,1366.0,128959,7740.826086956522,7999.076923076923,8335.290322580646,-6572.377049180328,-598957
com.app.31097,2024-09-27,202409,12431.0,4080.0,2191,2191,2300,1469.5625,9616,5,4.0,-417,24.0,8390.0,2068.0,1402.1290322580646,128525,7738.282608695652,8004.076923076923,8396.354838709678,-6565.508196721312,-599846
com.app.31097,2024-09-28,202409,10098.0,4084.0,2191,2191,2300,1436.5625,9616,5,7.0,-417,24.0,9026.0,2068.0,1394.0,127933,7743.913043478261,8013.131868131868,8501.225806451614,-6570.426229508197,-601262
com.app.31097,2024-09-29,202409,11161.0,4084.0,2191,2191,2300,1452.9375,9616,5,7.0,-417,24.0,8448.0,2068.0,1392.967741935484,127571,7729.630434782609,8015.384615384615,8572.354838709678,-6557.377049180328,-601829
com.app.31097,2024-09-30,202409,13058.0,4088.0,2191,2191,2300,1390.9375,9616,5,14.0,-417,24.0,9016.0,2068.0,1377.0645161290322,127061,7728.5,8025.538461538462,8654.354838709678,-6572.9672131147545,-603263
com.app.31153,2024-09-01,202409,1586662.0,199844.0,27687,25374,32344,15044.875,52117,1,368.0,-3501,829.0,44862.0,25374.0,15340.83870967742,1515030,40122.782608695656,41376.395604395606,39145.74193548387,-24920.0,-2167399
com.app.31153,2024-09-02,202409,1867604.0,199914.0,27687,25374,32344,15672.4375,52117,1,557.0,-3501,829.0,47799.0,25101.0,15031.354838709678,1512757,40150.391304347824,41410.84615384616,39387.51612903226,-25031.786885245903,-2172807
com.app.31153,2024-09-03,202409,1854511.0,199980.0,27687,25374,32344,14531.0,52117,1,588.0,-3501,829.0,47161.0,25101.0,14434.225806451614,1499756,40322.63043478261,41379.97802197802,39699.51612903226,-25485.83606557377,-2182999
com.app.31153,2024-09-04,202409,1950103.0,200040.0,32305,32305,32344,15795.1875,52117,1,629.0,-3501,829.0,42479.0,32305.0,15297.58064516129,1514506,40413.586956521736,41282.054945054944,39797.70967741936,-25171.09836065574,-2159338
com.app.31153,2024-09-05,202409,1933129.0,200077.0,32305,32305,32344,16153.6875,50088,1,516.0,-3501,813.0,44191.0,32305.0,15082.193548387097,1505668,40529.80434782609,41194.956043956045,39820.83870967742,-25188.63934426229,-2160250
com.app.31153,2024-09-06,202409,2027182.0,200243.0,32305,32305,32344,15384.5625,50088,1,803.0,-3501,813.0,41078.0,32305.0,15324.967741935485,1495224,40593.434782608696,41150.9010989011,39718.0,-25508.14754098361,-2166685
com.app.31153,2024-09-07,202409,1834444.0,200392.0,32305,32305,32344,14496.5625,50088,1,650.0,-3501,813.0,46856.0,32305.0,14958.58064516129,1475760,40562.5,41195.62637362637,39770.096774193546,-25942.4262295082,-2190219
com.app.31153,2024-09-08,202409,1629227.0,200423.0,32305,32305,32344,14609.0625,50088,1,406.0,-3501,813.0,38478.0,32305.0,15372.129032258064,1478689,40449.91304347826,41208.65934065934,39443.48387096774,-25670.983606557376,-2188476
com.app.31153,2024-09-09,202409,1960252.0,200470.0,32305,32305,32344,14874.5625,50088,1,612.0,-3501,803.0,47524.0,32305.0,15005.290322580646,1480089,40562.69565217391,41227.20879120879,39672.32258064516,-25720.37704918033,-2188764
com.app.31153,2024-09-10,202409,1958348.0,200535.0,32305,32305,32344,15460.375,50088,1,643.0,-3501,803.0,42647.0,32305.0,15264.741935483871,1478613,40620.0,41193.758241758245,39780.32258064516,-25631.213114754097,-2187196
com.app.31153,2024-09-11,202409,1812412.0,200596.0,32305,32305,32344,15359.4375,50088,1,563.0,-3501,803.0,47646.0,32305.0,15401.58064516129,1466108,40792.97826086957,41237.61538461538,39965.16129032258,-25623.39344262295,-2203692
com.app.31153,2024-09-12,202409,1753441.0,200656.0,32305,32305,32344,15660.25,49633,1,521.0,-3501,803.0,49633.0,32305.0,15528.67741935484,1468007,40885.86956521739,41232.61538461538,40318.967741935485,-25792.311475409835,-2201338
com.app.31153,2024-09-13,202409,1849485.0,200715.0,32305,32305,32344,15348.25,49633,1,540.0,-3501,803.0,40289.0,32305.0,15445.225806451614,1471387,40877.15217391304,41233.50549450549,40404.3870967742,-25955.60655737705,-2198039
com.app.31153,2024-09-14,202409,1721505.0,200754.0,32305,32305,32344,14932.0,49633,1,429.0,-3501,803.0,39053.0,32305.0,15135.612903225809,1462495,40718.67391304348,41256.45054945055,40443.51612903226,-25821.4262295082,-2209019
com.app.31153,2024-09-15,202409,1519383.0,200782.0,32305,32305,32344,15243.5,49633,1,327.0,-3501,803.0,38294.0,32305.0,15189.967741935485,1461385,40572.108695652176,41246.07692307692,40247.06451612903,-25772.54098360656,-2209185
com.app.31153,2024-09-16,202409,1789499.0,200823.0,32305,32305,32344,15137.9375,49633,1,545.0,-3501,803.0,38629.0,32305.0,15053.806451612903,1473462,40549.45652173913,41235.142857142855,40185.67741935484,-25737.737704918032,-2235737
com.app.31153,2024-09-17,202409,1764942.0,200871.0,32305,32305,32344,14814.1875,49633,1,493.0,-3501,803.0,44746.0,32305.0,15226.0,1484539,40646.02173913043,41252.142857142855,40363.67741935484,-25710.27868852459,-2269406
com.app.31153,2024-09-18,202409,1765179.0,200910.0,32305,32305,32305,15092.625,49633,1,514.0,-3501,803.0,38866.0,32305.0,15229.870967741936,1472430,40675.95652173913,41188.769230769234,40392.1935483871,-25674.622950819677,-2275748
com.app.31153,2024-09-19,202409,1718110.0,200967.0,32305,32305,32305,16054.5625,49633,1,521.0,-3501,803.0,44279.0,32305.0,15396.483870967742,1470075,40781.260869565216,41245.9010989011,40290.3870967742,-25766.983606557376,-2283302
com.app.31153,2024-09-20,202409,1868915.0,201020.0,32305,32305,32305,14564.6875,49633,1,556.0,-3501,803.0,45978.0,32305.0,15411.83870967742,1458435,40835.69565217391,41311.56043956044,40387.48387096774,-26019.55737704918,-2300917
com.app.31153,2024-09-21,202409,1734001.0,201053.0,32305,32305,32305,15051.625,49633,1,434.0,-3501,803.0,38019.0,32305.0,15431.032258064515,1458680,40699.891304347824,41328.68131868132,40348.35483870968,-25924.16393442623,-2302230
