date,appid,category,ratings,daily_ratings,reviews,daily_reviews
2024-03-18,com.app.60770,FOOD_AND_DRINK,3618.0,0.0,1757.0,0.0
2024-03-18,com.app.93131,BUSINESS,3002.0,0.0,1259.0,0.0
2024-03-18,com.app.53788,OTHERS,12752.0,1.0,5850.0,0.0
2024-03-18,com.app.36145,SHOPPING,204163.0,264.0,71518.0,16.0
2024-03-18,com.app.74881,FINANCE,26138.0,21.0,11505.0,9.0
2024-03-18,com.app.98198,OTHERS,4011.0,1.0,2192.0,1.0
2024-03-18,com.app.95444,FINANCE,2850.0,1.0,1083.0,0.0
2024-03-18,com.app.32607,FINANCE,91757.0,83.0,22185.0,11.0
2024-03-18,com.app.97976,SHOPPING,9074.0,14.0,3240.0,2.0
2024-03-18,com.app.59849,OTHERS,1474336.0,152.0,374497.0,1.0
2024-03-18,com.app.86367,FINANCE,44470.0,27.0,19118.0,10.0
2024-03-18,com.app.55537,OTHERS,2392.0,0.0,1276.0,0.0
2024-03-18,com.app.66309,BUSINESS,12247.0,2.0,6642.0,0.0
2024-03-18,com.app.35851,OTHERS,25248.0,9.0,6243.0,0.0
2024-03-18,com.app.30329,FOOD_AND_DRINK,1491265.0,1065.0,174060.0,61.0
2024-03-18,com.app.84594,OTHERS,200.0,2.0,72.0,1.0
2024-03-18,com.app.95194,SHOPPING,567452.0,365.0,216455.0,37.0
2024-03-18,com.app.37148,FINANCE,15981.0,0.0,8671.0,2.0
2024-03-18,com.app.34610,OTHERS,89.0,0.0,56.0,0.0
2024-03-18,com.app.96361,OTHERS,1265.0,0.0,538.0,0.0
2024-03-18,com.app.88509,OTHERS,986918.0,308.0,508548.0,156.0
2024-03-18,com.app.60429,OTHERS,2708.0,3.0,1415.0,2.0
2024-03-18,com.app.79907,OTHERS,11478.0,1.0,7088.0,0.0
2024-03-18,com.app.55481,FINANCE,49008.0,11.0,26062.0,14.0
2024-03-18,com.app.39929,FINANCE,92027.0,32.0,39812.0,9.0
2024-03-18,com.app.88311,FINANCE,5369.0,20.0,800.0,0.0
2024-03-18,com.app.97802,OTHERS,2628.0,2.0,1120.0,2.0
2024-03-18,com.app.97988,SHOPPING,10892.0,1.0,4257.0,0.0
2024-03-18,com.app.85231,FINANCE,36626.0,7.0,21624.0,7.0
2024-03-18,com.app.33540,FINANCE,291757.0,528.0,85714.0,20.0
2024-03-18,com.app.31679,FINANCE,303490.0,198.0,140994.0,7.0
2024-03-18,com.app.72656,OTHERS,49248.0,106.0,9508.0,31.0
2024-03-18,com.app.97548,SHOPPING,211518.0,26.0,30330.0,4.0
2024-03-18,com.app.43242,OTHERS,7732.0,0.0,2829.0,1.0
2024-03-18,com.app.21027,BUSINESS,57068.0,35.0,5005.0,5.0
2024-03-18,com.app.92210,TRAVEL_AND_LOCAL,9004.0,1.0,3603.0,2.0
2024-03-18,com.app.27567,TRAVEL_AND_LOCAL,2622.0,1.0,1515.0,1.0
2024-03-18,com.app.13071,TRAVEL_AND_LOCAL,1671.0,0.0,926.0,0.0
2024-03-18,com.app.45088,FINANCE,2787178.0,2355.0,473072.0,139.0
2024-03-18,com.app.48916,BUSINESS,414.0,0.0,158.0,0.0
2024-03-18,com.app.77385,FINANCE,241882.0,319.0,81557.0,15.0
2024-03-18,com.app.15493,FINANCE,14957.0,3.0,6407.0,1.0
2024-03-18,com.app.47188,FINANCE,589002.0,304.0,195290.0,65.0
2024-03-18,com.app.37873,OTHERS,47107.0,5.0,16644.0,0.0
2024-03-18,com.app.90842,FINANCE,41607.0,2.0,21841.0,0.0
2024-03-18,com.app.17441,SHOPPING,37688.0,60.0,5198.0,2.0
2024-03-18,com.app.64851,FINANCE,11380.0,15.0,1301.0,1.0
2024-03-18,com.app.50760,BUSINESS,59989.0,26.0,11192.0,0.0
2024-03-18,com.app.81754,TRAVEL_AND_LOCAL,732.0,1.0,422.0,1.0
2024-03-18,com.app.19544,SHOPPING,1136472.0,171.0,614530.0,80.0
2024-03-18,com.app.60633,OTHERS,176741.0,0.0,18500.0,0.0
2024-03-18,com.app.13655,FINANCE,62673.0,0.0,26352.0,3.0
2024-03-18,com.app.87209,FINANCE,3310.0,10.0,608.0,0.0
2024-03-18,com.app.40009,OTHERS,64142.0,10.0,25443.0,5.0
2024-03-18,com.app.16599,BUSINESS,10641.0,1.0,6110.0,0.0
2024-03-18,com.app.95243,FINANCE,28402.0,7.0,15819.0,5.0
2024-03-18,com.app.58221,OTHERS,94928.0,44.0,18212.0,4.0
2024-03-18,com.app.89044,FINANCE,1329.0,0.0,823.0,1.0
2024-03-18,com.app.14509,FINANCE,1299602.0,904.0,594414.0,168.0
2024-03-18,com.app.64634,TRAVEL_AND_LOCAL,603.0,0.0,363.0,0.0
2024-03-18,com.app.31153,FINANCE,1090471.0,569.0,188227.0,49.0
2024-03-18,com.app.20103,FINANCE,1526.0,0.0,1137.0,0.0
2024-03-18,com.app.64140,SHOPPING,210842.0,99.0,27282.0,7.0
2024-03-18,com.app.80569,SHOPPING,145295.0,82.0,14493.0,4.0
2024-03-18,com.app.23000,OTHERS,29.0,3.0,14.0,0.0
2024-03-18,com.app.14811,FINANCE,8495.0,2.0,4779.0,0.0
2024-03-18,com.app.64353,FINANCE,24340.0,4.0,9381.0,5.0
2024-03-18,com.app.50792,FINANCE,10103.0,0.0,4818.0,1.0
2024-03-18,com.app.91706,FOOD_AND_DRINK,23065.0,4.0,5086.0,1.0
2024-03-18,com.app.48189,FINANCE,24993.0,8.0,9185.0,1.0
2024-03-18,com.app.18664,FINANCE,6739.0,27.0,1341.0,0.0
2024-03-18,com.app.66274,BUSINESS,25306.0,23.0,13050.0,3.0
2024-03-18,com.app.82889,FINANCE,1858.0,0.0,533.0,0.0
2024-03-18,com.app.44002,TRAVEL_AND_LOCAL,9064.0,18.0,3476.0,0.0
2024-03-18,com.app.78155,FINANCE,11207.0,2.0,6838.0,7.0
2024-03-18,com.app.59245,FINANCE,7320.0,1.0,4088.0,0.0
2024-03-18,com.app.65327,SHOPPING,201058.0,24.0,66407.0,5.0
2024-03-18,com.app.20651,OTHERS,97.0,0.0,30.0,0.0
2024-03-18,com.app.71740,FINANCE,8379.0,2.0,4385.0,0.0
2024-03-18,com.app.36257,BUSINESS,101656.0,47.0,59479.0,41.0
2024-03-18,com.app.62062,SHOPPING,53919.0,14.0,1924.0,2.0
2024-03-18,com.app.24391,OTHERS,3697.0,21.0,987.0,0.0
2024-03-18,com.app.99432,BUSINESS,249622.0,31.0,141063.0,24.0
2024-03-18,com.app.23207,FOOD_AND_DRINK,111050.0,4.0,28007.0,0.0
2024-03-18,com.app.28498,FOOD_AND_DRINK,13201757.0,228.0,1455885.0,35.0
2024-03-18,com.app.31404,FINANCE,13286.0,1.0,6955.0,0.0
2024-03-18,com.app.88516,OTHERS,2527.0,0.0,324.0,1.0
2024-03-18,com.app.19872,OTHERS,48152.0,76.0,5483.0,7.0
2024-03-18,com.app.72653,FINANCE,36485.0,1.0,15453.0,2.0
2024-03-18,com.app.96938,OTHERS,44194.0,7.0,15489.0,2.0
2024-03-18,com.app.47938,SHOPPING,2657.0,1.0,1214.0,0.0
2024-03-18,com.app.78470,SHOPPING,101652.0,38.0,28904.0,7.0
2024-03-18,com.app.17806,OTHERS,715194.0,304.0,172437.0,44.0
2024-03-18,com.app.64667,SHOPPING,149273.0,88.0,44065.0,9.0
2024-03-18,com.app.36612,SHOPPING,2059.0,15.0,612.0,4.0
2024-03-18,com.app.35190,FINANCE,2856506.0,392.0,750463.0,251.0
2024-03-18,com.app.20657,OTHERS,7910.0,1.0,1323.0,1.0
2024-03-18,com.app.55531,FINANCE,275.0,1.0,158.0,2.0
2024-03-18,com.app.72306,BUSINESS,34624.0,2.0,14746.0,3.0
2024-03-18,com.app.34625,FINANCE,8454.0,1.0,3027.0,1.0
2024-03-18,com.app.91093,FINANCE,174731.0,157.0,97833.0,43.0
2024-03-18,com.app.62109,FINANCE,959316.0,1118.0,322001.0,25.0
2024-03-18,com.app.31097,TRAVEL_AND_LOCAL,9101.0,6.0,3423.0,5.0
2024-03-18,com.app.13421,FINANCE,440992.0,221.0,49436.0,26.0
2024-03-18,com.app.41993,OTHERS,6549.0,14.0,1379.0,0.0
2024-03-18,com.app.87362,OTHERS,668406.0,32.0,258942.0,24.0
2024-03-18,com.app.63770,FINANCE,266740.0,198.0,45121.0,34.0
2024-03-18,com.app.38566,BUSINESS,79990.0,95.0,24933.0,8.0
2024-03-18,com.app.93571,OTHERS,1090924.0,386.0,324256.0,49.0
2024-03-18,com.app.88484,SHOPPING,1962383.0,465.0,692000.0,41.0
2024-03-18,com.app.24343,TRAVEL_AND_LOCAL,15201.0,8.0,4479.0,1.0
2024-03-18,com.app.80610,BUSINESS,917284.0,230.0,367539.0,59.0
2024-03-18,com.app.80525,FINANCE,287364.0,-7.0,158453.0,-2.0
2024-03-18,com.app.85803,BUSINESS,3523.0,1.0,895.0,1.0
2024-03-18,com.app.43563,OTHERS,15734.0,8.0,4119.0,3.0
2024-03-18,com.app.50679,FINANCE,30225.0,23.0,9424.0,6.0
2024-03-18,com.app.55057,OTHERS,42117.0,4.0,8341.0,5.0
2024-03-18,com.app.64764,FINANCE,41994.0,3.0,15506.0,0.0
2024-03-18,com.app.21603,FINANCE,68936.0,54.0,19618.0,8.0
2024-03-18,com.app.15675,FINANCE,587736.0,923.0,100983.0,375.0
2024-03-18,com.app.79754,OTHERS,110884.0,230.0,7568.0,27.0
2024-03-18,com.app.48065,SHOPPING,538401.0,206.0,102460.0,13.0
2024-03-18,com.app.69241,OTHERS,1488.0,0.0,780.0,1.0
2024-03-18,com.app.88832,SHOPPING,7452.0,27.0,2679.0,4.0
2024-03-18,com.app.18251,FINANCE,81160.0,107.0,16405.0,13.0
2024-03-18,com.app.38543,SHOPPING,18947.0,1.0,7346.0,2.0
2024-03-18,com.app.90856,FINANCE,16032.0,6.0,6962.0,2.0
2024-03-18,com.app.41189,FINANCE,3665772.0,1654.0,962586.0,87.0
2024-03-18,com.app.37904,SHOPPING,5268.0,61.0,1200.0,18.0
2024-03-18,com.app.18711,BUSINESS,57971.0,45.0,15422.0,6.0
2024-03-18,com.app.96037,FINANCE,93028.0,43.0,48632.0,12.0
2024-03-18,com.app.21605,SHOPPING,15558.0,7.0,1895.0,1.0
2024-03-18,com.app.67629,FINANCE,300084.0,5.0,73723.0,7.0
2024-03-18,com.app.91525,TRAVEL_AND_LOCAL,4066.0,3.0,745.0,0.0
2024-03-18,com.app.54019,SHOPPING,2252.0,2.0,287.0,0.0
2024-03-18,com.app.23305,OTHERS,2591941.0,478.0,1151861.0,225.0
2024-03-18,com.app.78762,OTHERS,89056.0,0.0,33854.0,0.0
2024-03-18,com.app.96897,FINANCE,12314.0,19.0,5850.0,13.0
2024-03-18,com.app.47280,FINANCE,6490023.0,1905.0,1471867.0,97.0
2024-03-18,com.app.65216,FINANCE,10087.0,2.0,4421.0,0.0
2024-03-18,com.app.22262,FINANCE,92331.0,67.0,18614.0,11.0
2024-03-18,com.app.94251,FINANCE,69799.0,63.0,17626.0,2.0
2024-03-18,com.app.10626,FINANCE,456399.0,509.0,118614.0,109.0
2024-03-18,com.app.24438,OTHERS,80993.0,103.0,30919.0,26.0
2024-03-18,com.app.37541,SHOPPING,156474.0,3.0,47693.0,2.0
2024-03-18,com.app.78794,FINANCE,2151650.0,643.0,970891.0,284.0
2024-03-18,com.app.36433,FINANCE,685.0,0.0,418.0,0.0
2024-03-18,com.app.92275,SHOPPING,227154.0,70.0,28356.0,12.0
2024-03-18,com.app.91390,BUSINESS,163372.0,30.0,107610.0,35.0
2024-03-18,com.app.61743,SHOPPING,207944.0,64.0,48349.0,5.0
2024-03-18,com.app.60934,TRAVEL_AND_LOCAL,2434.0,0.0,864.0,0.0
2024-03-18,com.app.55621,FINANCE,243665.0,29.0,131336.0,38.0
2024-03-18,com.app.19821,FOOD_AND_DRINK,803461.0,7.0,278816.0,6.0
2024-03-18,com.app.68015,OTHERS,557553.0,47.0,137439.0,26.0
2024-03-18,com.app.37962,TRAVEL_AND_LOCAL,84064.0,17.0,40026.0,10.0
2024-03-18,com.app.21397,OTHERS,130786.0,9.0,48952.0,1.0
2024-03-18,com.app.68335,FINANCE,4814.0,3.0,3271.0,2.0
2024-03-18,com.app.60423,SHOPPING,85378.0,23.0,42244.0,1.0
2024-03-18,com.app.84714,OTHERS,351988.0,162.0,59757.0,13.0
2024-03-18,com.app.34656,SHOPPING,45477.0,10.0,18515.0,0.0
2024-03-18,com.app.36648,FINANCE,151318.0,59.0,46445.0,1.0
2024-03-18,com.app.82896,FINANCE,20664.0,70.0,4038.0,7.0
2024-03-18,com.app.45949,OTHERS,538319.0,626.0,46466.0,42.0
2024-03-18,com.app.87411,FINANCE,79549.0,58.0,30471.0,4.0
2024-03-18,com.app.95733,FINANCE,21722.0,5.0,4904.0,0.0
2024-03-18,com.app.83359,SHOPPING,36562.0,5.0,13229.0,1.0
2024-03-18,com.app.19772,FINANCE,200681.0,281.0,56741.0,4.0
2024-03-19,com.app.18251,FINANCE,81267.0,127.0,16418.0,10.0
2024-03-19,com.app.54019,SHOPPING,2251.0,0.0,287.0,0.0
2024-03-19,com.app.85803,BUSINESS,3524.0,6.0,896.0,1.0
2024-03-19,com.app.68015,OTHERS,557600.0,29.0,137465.0,17.0
2024-03-19,com.app.24343,TRAVEL_AND_LOCAL,15209.0,10.0,4480.0,0.0
2024-03-19,com.app.95243,FINANCE,28409.0,11.0,15824.0,3.0
2024-03-19,com.app.89034,OTHERS,2717.0,8.0,1720.0,3.0
2024-03-19,com.app.37962,TRAVEL_AND_LOCAL,84081.0,24.0,40036.0,8.0
2024-03-19,com.app.84714,OTHERS,352150.0,161.0,59770.0,9.0
2024-03-19,com.app.55537,OTHERS,2392.0,0.0,1276.0,0.0
2024-03-19,com.app.64140,SHOPPING,210941.0,74.0,27289.0,15.0
2024-03-19,com.app.63770,FINANCE,266938.0,246.0,45155.0,34.0
2024-03-19,com.app.34625,FINANCE,8455.0,1.0,3028.0,1.0
2024-03-19,com.app.48065,SHOPPING,538607.0,189.0,102473.0,15.0
2024-03-19,com.app.97548,SHOPPING,211544.0,25.0,30334.0,0.0
2024-03-19,com.app.36257,BUSINESS,101703.0,73.0,59520.0,40.0
2024-03-19,com.app.64353,FINANCE,24344.0,4.0,9386.0,2.0
2024-03-19,com.app.86367,FINANCE,44497.0,43.0,19128.0,20.0
2024-03-19,com.app.72306,BUSINESS,34626.0,3.0,14749.0,0.0
2024-03-19,com.app.37148,FINANCE,15981.0,1.0,8673.0,0.0
2024-03-19,com.app.35851,OTHERS,25257.0,7.0,6243.0,3.0
2024-03-19,com.app.19872,OTHERS,48228.0,93.0,5490.0,9.0
2024-03-19,com.app.64634,TRAVEL_AND_LOCAL,603.0,0.0,363.0,1.0
2024-03-19,com.app.55057,OTHERS,42121.0,5.0,8346.0,3.0
2024-03-19,com.app.91706,FOOD_AND_DRINK,23069.0,5.0,5087.0,0.0
2024-03-19,com.app.98198,OTHERS,4010.0,0.0,2191.0,0.0
2024-03-19,com.app.14811,FINANCE,8497.0,0.0,4779.0,1.0
2024-03-19,com.app.16773,FINANCE,116007.0,52.0,65340.0,30.0
2024-03-19,com.app.28498,FOOD_AND_DRINK,13201985.0,430.0,1455920.0,48.0
2024-03-19,com.app.35190,FINANCE,2856898.0,530.0,750714.0,281.0
2024-03-19,com.app.18711,BUSINESS,58016.0,24.0,15428.0,6.0
2024-03-19,com.app.68335,FINANCE,4817.0,2.0,3273.0,1.0
2024-03-19,com.app.93131,BUSINESS,3002.0,1.0,1259.0,0.0
2024-03-19,com.app.62062,SHOPPING,53933.0,17.0,1926.0,1.0
2024-03-19,com.app.34656,SHOPPING,45487.0,12.0,18515.0,9.0
2024-03-19,com.app.37541,SHOPPING,156477.0,9.0,47695.0,3.0
2024-03-19,com.app.72656,OTHERS,49354.0,117.0,9539.0,22.0
2024-03-19,com.app.80610,BUSINESS,917514.0,233.0,367598.0,88.0
2024-03-19,com.app.66274,BUSINESS,25329.0,29.0,13053.0,7.0
2024-03-19,com.app.47280,FINANCE,6491928.0,1979.0,1471964.0,110.0
2024-03-19,com.app.23000,OTHERS,32.0,0.0,14.0,0.0
2024-03-19,com.app.37873,OTHERS,47106.0,3.0,16644.0,6.0
2024-03-19,com.app.19772,FINANCE,200962.0,255.0,56745.0,5.0
2024-03-19,com.app.78470,SHOPPING,101690.0,18.0,28911.0,15.0
2024-03-19,com.app.79907,OTHERS,11479.0,2.0,7088.0,0.0
2024-03-19,com.app.37904,SHOPPING,5329.0,54.0,1218.0,16.0
2024-03-19,com.app.95444,FINANCE,2851.0,0.0,1083.0,1.0
2024-03-19,com.app.88516,OTHERS,2527.0,2.0,325.0,0.0
2024-03-19,com.app.14509,FINANCE,1300506.0,917.0,594582.0,154.0
2024-03-19,com.app.61743,SHOPPING,208008.0,104.0,48354.0,5.0
2024-03-19,com.app.21605,SHOPPING,15565.0,1.0,1896.0,1.0
2024-03-19,com.app.64851,FINANCE,11395.0,18.0,1302.0,1.0
2024-03-19,com.app.31097,TRAVEL_AND_LOCAL,9107.0,5.0,3428.0,5.0
2024-03-19,com.app.91390,BUSINESS,163402.0,57.0,107645.0,38.0
2024-03-19,com.app.36648,FINANCE,151377.0,61.0,46446.0,3.0
2024-03-19,com.app.99432,BUSINESS,249653.0,40.0,141087.0,69.0
2024-03-19,com.app.88832,SHOPPING,7479.0,25.0,2683.0,5.0
2024-03-19,com.app.18664,FINANCE,6766.0,16.0,1341.0,4.0
2024-03-19,com.app.77385,FINANCE,242201.0,320.0,81572.0,14.0
2024-03-19,com.app.95194,SHOPPING,567817.0,421.0,216492.0,45.0
2024-03-19,com.app.97802,OTHERS,2630.0,4.0,1122.0,2.0
2024-03-19,com.app.36145,SHOPPING,204427.0,302.0,71534.0,15.0
2024-03-19,com.app.79754,OTHERS,111114.0,203.0,7595.0,13.0
2024-03-19,com.app.96897,FINANCE,12333.0,16.0,5863.0,12.0
2024-03-19,com.app.93571,OTHERS,1091310.0,453.0,324305.0,62.0
2024-03-19,com.app.95733,FINANCE,21727.0,2.0,4904.0,3.0
2024-03-19,com.app.19544,SHOPPING,1136643.0,160.0,614610.0,81.0
2024-03-19,com.app.87362,OTHERS,668438.0,51.0,258966.0,24.0
2024-03-19,com.app.91525,TRAVEL_AND_LOCAL,4065.0,1.0,745.0,2.0
2024-03-19,com.app.97976,SHOPPING,9088.0,14.0,3242.0,1.0
2024-03-19,com.app.41189,FINANCE,3667426.0,1773.0,962673.0,165.0
2024-03-19,com.app.24438,OTHERS,81096.0,97.0,30945.0,32.0
2024-03-19,com.app.55481,FINANCE,49019.0,26.0,26076.0,14.0
2024-03-19,com.app.31153,FINANCE,1091040.0,597.0,188276.0,81.0
2024-03-19,com.app.48916,BUSINESS,414.0,0.0,158.0,0.0
2024-03-19,com.app.72653,FINANCE,36486.0,3.0,15455.0,2.0
2024-03-19,com.app.90842,FINANCE,41609.0,1.0,21841.0,2.0
2024-03-19,com.app.21027,BUSINESS,57103.0,38.0,5010.0,9.0
2024-03-19,com.app.88509,OTHERS,987226.0,297.0,508704.0,173.0
2024-03-19,com.app.41993,OTHERS,6563.0,11.0,1379.0,1.0
2024-03-19,com.app.23305,OTHERS,2592419.0,484.0,1152086.0,251.0
2024-03-19,com.app.23207,FOOD_AND_DRINK,111054.0,2.0,28007.0,0.0
2024-03-19,com.app.97988,SHOPPING,10893.0,1.0,4257.0,0.0
2024-03-19,com.app.50679,FINANCE,30248.0,24.0,9430.0,8.0
2024-03-19,com.app.62109,FINANCE,960434.0,1028.0,322026.0,35.0
2024-03-19,com.app.13421,FINANCE,441213.0,275.0,49462.0,41.0
2024-03-19,com.app.88484,SHOPPING,1962848.0,485.0,692041.0,49.0
2024-03-19,com.app.78762,OTHERS,89054.0,0.0,33852.0,0.0
2024-03-19,com.app.66309,BUSINESS,12249.0,2.0,6642.0,1.0
2024-03-19,com.app.60934,TRAVEL_AND_LOCAL,2434.0,0.0,864.0,0.0
2024-03-19,com.app.13071,TRAVEL_AND_LOCAL,1671.0,0.0,926.0,0.0
2024-03-19,com.app.89044,FINANCE,1329.0,1.0,824.0,0.0
2024-03-19,com.app.69241,OTHERS,1487.0,1.0,781.0,0.0
2024-03-19,com.app.78794,FINANCE,2152293.0,660.0,971175.0,375.0
2024-03-19,com.app.85231,FINANCE,36633.0,11.0,21631.0,5.0
2024-03-19,com.app.64764,FINANCE,41997.0,6.0,15506.0,1.0
2024-03-19,com.app.17441,SHOPPING,37748.0,54.0,5200.0,6.0
2024-03-19,com.app.60429,OTHERS,2711.0,5.0,1417.0,1.0
2024-03-19,com.app.17806,OTHERS,715498.0,396.0,172481.0,61.0
2024-03-19,com.app.30329,FOOD_AND_DRINK,1492330.0,1095.0,174121.0,48.0
2024-03-19,com.app.20657,OTHERS,7911.0,1.0,1324.0,0.0
2024-03-19,com.app.47188,FINANCE,589306.0,317.0,195355.0,73.0
2024-03-19,com.app.24391,OTHERS,3718.0,8.0,987.0,1.0
2024-03-19,com.app.78155,FINANCE,11219.0,10.0,6845.0,6.0
2024-03-19,com.app.45088,FINANCE,2789533.0,2295.0,473211.0,205.0
2024-03-19,com.app.50792,FINANCE,10101.0,2.0,4819.0,0.0
2024-03-19,com.app.74881,FINANCE,26159.0,23.0,11514.0,10.0
2024-03-19,com.app.65216,FINANCE,10089.0,0.0,4421.0,2.0
2024-03-19,com.app.92210,TRAVEL_AND_LOCAL,9005.0,2.0,3605.0,0.0
2024-03-19,com.app.43242,OTHERS,7732.0,4.0,2830.0,0.0
2024-03-19,com.app.60423,SHOPPING,85401.0,30.0,42243.0,6.0
2024-03-19,com.app.58221,OTHERS,94972.0,57.0,18216.0,1.0
2024-03-19,com.app.60633,OTHERS,176738.0,-1.0,18500.0,0.0
2024-03-19,com.app.94251,FINANCE,69862.0,26.0,17628.0,2.0
2024-03-19,com.app.92275,SHOPPING,227224.0,76.0,28368.0,9.0
2024-03-19,com.app.82896,FINANCE,20734.0,90.0,4045.0,8.0
2024-03-19,com.app.20651,OTHERS,97.0,0.0,30.0,0.0
2024-03-19,com.app.74794,SHOPPING,204582.0,5.0,73816.0,8.0
2024-03-19,com.app.91093,FINANCE,174888.0,62.0,97876.0,45.0
2024-03-19,com.app.13655,FINANCE,62665.0,5.0,26355.0,2.0
2024-03-19,com.app.81754,TRAVEL_AND_LOCAL,733.0,1.0,423.0,0.0
2024-03-19,com.app.34610,OTHERS,89.0,0.0,56.0,0.0
2024-03-19,com.app.80569,SHOPPING,145377.0,86.0,14497.0,2.0
2024-03-19,com.app.84594,OTHERS,202.0,0.0,73.0,0.0
2024-03-19,com.app.90856,FINANCE,16038.0,5.0,6964.0,7.0
2024-03-19,com.app.44002,TRAVEL_AND_LOCAL,9082.0,9.0,3476.0,0.0
2024-03-19,com.app.36612,SHOPPING,2074.0,13.0,616.0,3.0
2024-03-19,com.app.32607,FINANCE,91840.0,89.0,22196.0,10.0
2024-03-19,com.app.31454,OTHERS,1157.0,0.0,702.0,0.0
2024-03-19,com.app.55621,FINANCE,243694.0,52.0,131374.0,19.0
2024-03-19,com.app.55531,FINANCE,276.0,3.0,160.0,1.0
2024-03-19,com.app.88311,FINANCE,5389.0,19.0,800.0,2.0
2024-03-19,com.app.59849,OTHERS,1474488.0,171.0,374498.0,3.0
2024-03-19,com.app.87411,FINANCE,79607.0,46.0,30475.0,8.0
2024-03-19,com.app.96938,OTHERS,44201.0,7.0,15491.0,4.0
2024-03-19,com.app.33540,FINANCE,292285.0,510.0,85734.0,30.0
2024-03-19,com.app.15675,FINANCE,588659.0,798.0,101358.0,420.0
2024-03-19,com.app.50760,BUSINESS,60015.0,29.0,11192.0,1.0
2024-03-19,com.app.10626,FINANCE,456908.0,622.0,118723.0,100.0
2024-03-19,com.app.71740,FINANCE,8381.0,0.0,4385.0,0.0
2024-03-19,com.app.19821,FOOD_AND_DRINK,803468.0,9.0,278822.0,13.0
2024-03-19,com.app.59245,FINANCE,7321.0,1.0,4088.0,2.0
2024-03-19,com.app.64667,SHOPPING,149361.0,116.0,44074.0,9.0
2024-03-19,com.app.87209,FINANCE,3320.0,18.0,608.0,1.0
2024-03-19,com.app.21603,FINANCE,68990.0,55.0,19626.0,5.0
2024-03-19,com.app.82889,FINANCE,1858.0,2.0,533.0,0.0
2024-03-19,com.app.16599,BUSINESS,10642.0,2.0,6110.0,5.0
2024-03-19,com.app.39929,FINANCE,92059.0,20.0,39821.0,1.0
2024-03-19,com.app.96037,FINANCE,93071.0,49.0,48644.0,12.0
2024-03-19,com.app.36433,FINANCE,685.0,0.0,418.0,0.0
2024-03-19,com.app.96361,OTHERS,1265.0,0.0,538.0,1.0
2024-03-19,com.app.60770,FOOD_AND_DRINK,3618.0,1.0,1757.0,0.0
2024-03-19,com.app.40009,OTHERS,64152.0,7.0,25442.0,5.0
2024-03-19,com.app.31679,FINANCE,303688.0,185.0,141001.0,10.0
2024-03-19,com.app.20103,FINANCE,1526.0,0.0,1137.0,0.0
2024-03-19,com.app.38543,SHOPPING,18948.0,3.0,7348.0,0.0
2024-03-19,com.app.31404,FINANCE,13285.0,0.0,6955.0,0.0
2024-03-19,com.app.48189,FINANCE,24992.0,12.0,9186.0,2.0
2024-03-19,com.app.21397,OTHERS,130795.0,9.0,48953.0,4.0
2024-03-19,com.app.53788,OTHERS,12753.0,0.0,5850.0,0.0
2024-03-19,com.app.83359,SHOPPING,36567.0,5.0,13230.0,5.0
2024-03-19,com.app.38566,BUSINESS,80085.0,110.0,24941.0,11.0
2024-03-19,com.app.45949,OTHERS,538945.0,670.0,46508.0,35.0
2024-03-19,com.app.27567,TRAVEL_AND_LOCAL,2623.0,1.0,1516.0,1.0
2024-03-19,com.app.67629,FINANCE,300089.0,10.0,73730.0,8.0
2024-03-19,com.app.22262,FINANCE,92398.0,76.0,18660.0,30.0
2024-03-19,com.app.43563,OTHERS,15742.0,10.0,4122.0,0.0
2024-03-19,com.app.15493,FINANCE,14960.0,0.0,6408.0,1.0
2024-03-19,com.app.80525,FINANCE,287351.0,-7.0,158448.0,-2.0
2024-03-19,com.app.65327,SHOPPING,201082.0,27.0,66412.0,1.0
2024-03-19,com.app.47938,SHOPPING,2656.0,0.0,1214.0,0.0
2024-03-20,com.app.34610,OTHERS,90.0,0.0,56.0,0.0
2024-03-20,com.app.96897,FINANCE,12349.0,16.0,5875.0,8.0
2024-03-20,com.app.81754,TRAVEL_AND_LOCAL,734.0,0.0,423.0,0.0
2024-03-20,com.app.37904,SHOPPING,5383.0,59.0,1234.0,12.0
2024-03-20,com.app.71740,FINANCE,8381.0,0.0,4385.0,0.0
2024-03-20,com.app.95194,SHOPPING,568238.0,429.0,216537.0,40.0
2024-03-20,com.app.95243,FINANCE,28420.0,4.0,15827.0,7.0
2024-03-20,com.app.55537,OTHERS,2392.0,1.0,1276.0,0.0
2024-03-20,com.app.32607,FINANCE,91929.0,104.0,22206.0,5.0
2024-03-20,com.app.23305,OTHERS,2592903.0,520.0,1152337.0,278.0
2024-03-20,com.app.97802,OTHERS,2634.0,3.0,1124.0,1.0
2024-03-20,com.app.87209,FINANCE,3338.0,15.0,609.0,2.0
2024-03-20,com.app.87362,OTHERS,668489.0,83.0,258990.0,24.0
2024-03-20,com.app.39058,FINANCE,804.0,0.0,562.0,3.0
2024-03-20,com.app.24391,OTHERS,3726.0,9.0,988.0,2.0
2024-03-20,com.app.18711,BUSINESS,58040.0,20.0,15434.0,13.0
2024-03-20,com.app.64851,FINANCE,11413.0,16.0,1303.0,3.0
2024-03-20,com.app.78470,SHOPPING,101708.0,35.0,29036.0,34.0
2024-03-20,com.app.55481,FINANCE,49045.0,10.0,26090.0,14.0
