appId,date,country,lang,predictionLoss
com.app.13421,2024-05-01,br,pt,27269
com.app.41993,2024-05-01,br,pt,3907
com.app.96037,2024-05-01,br,pt,3584
com.app.43563,2024-05-01,br,pt,4420
com.app.67629,2024-05-01,br,pt,6397
com.app.68942,2024-05-01,br,pt,7975
com.app.28498,2024-05-01,br,pt,79174
com.app.88516,2024-05-10,br,pt,4066
com.app.80569,2024-05-10,br,pt,4147
com.app.59849,2024-05-10,br,pt,35406
com.app.93571,2024-05-10,br,pt,84406
com.app.96938,2024-05-10,br,pt,1617
com.app.36612,2024-05-10,br,pt,4879
com.app.72656,2024-05-10,br,pt,4579
com.app.96434,2024-05-10,br,pt,1776
com.app.82889,2024-05-10,br,pt,1907
com.app.86367,2024-05-10,br,pt,2277
com.app.58221,2024-05-10,br,pt,8583
com.app.36145,2024-05-10,br,pt,14265
com.app.90128,2024-05-10,br,pt,1776
com.app.89034,2024-05-10,br,pt,1792
com.app.53788,2024-05-10,br,pt,1137
com.app.31454,2024-05-10,br,pt,1807
com.app.59245,2024-05-10,br,pt,1852
com.app.45088,2024-05-10,br,pt,82524
com.app.64851,2024-05-10,br,pt,2356
com.app.24438,2024-05-10,br,pt,9183
com.app.72306,2024-05-10,br,pt,837
com.app.20657,2024-05-10,br,pt,1831
com.app.94251,2024-05-10,br,pt,1379
com.app.88484,2024-05-10,br,pt,68316
com.app.61743,2024-05-10,br,pt,2288
com.app.64140,2024-05-10,br,pt,5573
com.app.45949,2024-05-10,br,pt,29932
com.app.31404,2024-05-10,br,pt,1116
com.app.90842,2024-05-10,br,pt,1563
com.app.37148,2024-05-10,br,pt,1146
com.app.69241,2024-05-10,br,pt,1927
com.app.50679,2024-05-10,br,pt,1417
com.app.87411,2024-05-10,br,pt,2586
com.app.35851,2024-05-10,br,pt,9489
com.app.44541,2024-05-10,br,pt,1776
com.app.84714,2024-05-10,br,pt,30179
com.app.37873,2024-05-10,br,pt,11229
com.app.91525,2024-05-10,br,pt,7657
com.app.47938,2024-05-10,br,pt,1907
com.app.83359,2024-05-10,br,pt,3395
com.app.23207,2024-05-10,br,pt,7050
com.app.98198,2024-05-10,br,pt,1912
com.app.13655,2024-05-10,br,pt,1694
com.app.38566,2024-05-10,br,pt,4771
com.app.37541,2024-05-10,br,pt,3138
com.app.65327,2024-05-10,br,pt,3975
com.app.38543,2024-05-10,br,pt,6789
com.app.81778,2024-05-10,br,pt,1776
com.app.68015,2024-05-10,br,pt,27763
com.app.18711,2024-05-10,br,pt,1975
com.app.15675,2024-05-10,br,pt,2294
com.app.36257,2024-05-10,br,pt,8351
com.app.93131,2024-05-10,br,pt,1776
com.app.88509,2024-05-10,br,pt,29398
com.app.91205,2024-05-10,br,pt,1776
com.app.19821,2024-05-10,br,pt,27906
com.app.60770,2024-05-10,br,pt,1777
com.app.64634,2024-05-10,br,pt,1856
com.app.88311,2024-05-10,br,pt,2428
com.app.64764,2024-05-10,br,pt,2878
com.app.74794,2024-05-10,br,pt,15676
com.app.39929,2024-05-10,br,pt,4397
com.app.37962,2024-05-10,br,pt,15192
com.app.31097,2024-05-10,br,pt,8101
com.app.63770,2024-05-10,br,pt,7067
com.app.11502,2024-05-10,br,pt,1776
com.app.80525,2024-05-10,br,pt,5283
com.app.95444,2024-05-10,br,pt,1897
com.app.87362,2024-05-10,br,pt,29066
com.app.97802,2024-05-10,br,pt,7432
com.app.95243,2024-05-10,br,pt,6064
com.app.55481,2024-05-10,br,pt,2900
com.app.17806,2024-05-10,br,pt,30465
com.app.62062,2024-05-10,br,pt,3720
com.app.80610,2024-05-10,br,pt,80754
com.app.34216,2024-05-10,br,pt,1776
com.app.26790,2024-05-10,br,pt,1776
com.app.96361,2024-05-10,br,pt,1720
com.app.18251,2024-05-10,br,pt,2141
com.app.99432,2024-05-10,br,pt,18189
com.app.20651,2024-05-10,br,pt,1511
com.app.23305,2024-05-10,br,pt,119336
com.app.14509,2024-05-10,br,pt,53745
com.app.30329,2024-05-10,br,pt,81586
com.app.60633,2024-05-10,br,pt,7055
com.app.55057,2024-05-10,br,pt,1776
com.app.36433,2024-05-10,br,pt,1927
com.app.66274,2024-05-10,br,pt,838
com.app.84679,2024-05-10,br,pt,1776
com.app.68335,2024-05-10,br,pt,1778
com.app.92210,2024-05-10,br,pt,4021
com.app.47280,2024-05-10,br,pt,73728
com.app.64353,2024-05-10,br,pt,1862
com.app.22262,2024-05-10,br,pt,1891
com.app.13071,2024-05-10,br,pt,1927
com.app.92275,2024-05-10,br,pt,5597
com.app.78794,2024-05-10,br,pt,168220
com.app.65216,2024-05-10,br,pt,2091
com.app.85803,2024-05-10,br,pt,904
com.app.78155,2024-05-10,br,pt,1134
com.app.14811,2024-05-10,br,pt,1134
com.app.85231,2024-05-10,br,pt,1776
com.app.70060,2024-05-10,br,pt,1776
com.app.78470,2024-05-10,br,pt,5044
com.app.48065,2024-05-10,br,pt,24423
com.app.97988,2024-05-10,br,pt,1166
com.app.24343,2024-05-10,br,pt,4356
com.app.40009,2024-05-10,br,pt,1637
com.app.37904,2024-05-10,br,pt,12153
com.app.78762,2024-05-10,br,pt,12109
com.app.48916,2024-05-10,br,pt,7454
com.app.34656,2024-05-10,br,pt,5998
com.app.97976,2024-05-10,br,pt,8614
com.app.21397,2024-05-10,br,pt,9139
com.app.95194,2024-05-10,br,pt,32263
com.app.60423,2024-05-10,br,pt,6151
com.app.81754,2024-05-10,br,pt,7066
com.app.84237,2024-05-10,br,pt,1776
com.app.96897,2024-05-10,br,pt,3964
com.app.34625,2024-05-10,br,pt,1299
com.app.19872,2024-05-10,br,pt,1563
com.app.24391,2024-05-10,br,pt,3972
com.app.44002,2024-05-10,br,pt,5907
com.app.87209,2024-05-10,br,pt,1916
com.app.72653,2024-05-10,br,pt,1600
com.app.88832,2024-05-10,br,pt,4728
com.app.16773,2024-05-10,br,pt,9557
com.app.91093,2024-05-10,br,pt,11134
com.app.50792,2024-05-10,br,pt,1126
com.app.90857,2024-05-10,br,pt,1776
com.app.79754,2024-05-10,br,pt,8484
com.app.91390,2024-05-10,br,pt,15815
com.app.55537,2024-05-10,br,pt,8207
com.app.17441,2024-05-10,br,pt,3904
com.app.10626,2024-05-10,br,pt,37141
com.app.90856,2024-05-10,br,pt,1896
com.app.27567,2024-05-10,br,pt,1663
com.app.39058,2024-05-10,br,pt,1866
com.app.98438,2024-05-10,br,pt,1776
com.app.33540,2024-05-10,br,pt,7017
com.app.31679,2024-05-10,br,pt,6258
com.app.77385,2024-05-10,br,pt,5147
com.app.41189,2024-05-10,br,pt,77825
com.app.14360,2024-05-10,br,pt,1776
com.app.85381,2024-05-10,br,pt,1776
com.app.71740,2024-05-10,br,pt,1224
com.app.19772,2024-05-10,br,pt,2204
com.app.82896,2024-05-10,br,pt,1223
com.app.31153,2024-05-10,br,pt,48496
com.app.36648,2024-05-10,br,pt,2655
com.app.32607,2024-05-10,br,pt,2680
com.app.62109,2024-05-10,br,pt,23909
com.app.48189,2024-05-10,br,pt,1115
com.app.21603,2024-05-10,br,pt,5058
com.app.50760,2024-05-10,br,pt,663
com.app.55621,2024-05-10,br,pt,15926
com.app.89044,2024-05-10,br,pt,1906
com.app.54019,2024-05-10,br,pt,4464
com.app.35190,2024-05-10,br,pt,124683
com.app.19544,2024-05-10,br,pt,9499
com.app.43563,2024-05-10,br,pt,2129
com.app.74881,2024-05-10,br,pt,1489
com.app.60027,2024-05-10,br,pt,1776
com.app.67629,2024-05-10,br,pt,6489
com.app.96037,2024-05-10,br,pt,3384
com.app.64776,2024-05-10,br,pt,1776
com.app.18664,2024-05-10,br,pt,2298
com.app.16599,2024-05-10,br,pt,1229
com.app.28498,2024-05-10,br,pt,82114
com.app.66309,2024-05-10,br,pt,890
com.app.55531,2024-05-10,br,pt,1680
com.app.34279,2024-05-10,br,pt,1776
com.app.84594,2024-05-10,br,pt,1927
com.app.20103,2024-05-10,br,pt,1775
com.app.91706,2024-05-10,br,pt,4293
com.app.95733,2024-05-10,br,pt,1284
com.app.86358,2024-05-10,br,pt,1921
com.app.60429,2024-05-10,br,pt,7565
com.app.79907,2024-05-10,br,pt,1115
com.app.64667,2024-05-10,br,pt,18474
com.app.97548,2024-05-10,br,pt,5644
com.app.47188,2024-05-10,br,pt,33210
com.app.21605,2024-05-10,br,pt,7346
com.app.23000,2024-05-10,br,pt,1927
com.app.60934,2024-05-10,br,pt,1904
com.app.15493,2024-05-10,br,pt,1179
com.app.21027,2024-05-10,br,pt,4686
com.app.34610,2024-05-10,br,pt,1776
com.app.13421,2024-05-10,br,pt,26768
com.app.41993,2024-05-10,br,pt,3626
com.app.68942,2024-05-10,br,pt,7631
com.app.43242,2024-05-10,br,pt,9838
com.app.88516,2024-05-11,br,pt,3957
com.app.80569,2024-05-11,br,pt,4011
com.app.59849,2024-05-11,br,pt,31693
com.app.93571,2024-05-11,br,pt,77041
com.app.96938,2024-05-11,br,pt,1500
com.app.36612,2024-05-11,br,pt,4794
com.app.72656,2024-05-11,br,pt,3919
com.app.96434,2024-05-11,br,pt,1340
com.app.82889,2024-05-11,br,pt,1374
com.app.86367,2024-05-11,br,pt,1550
com.app.58221,2024-05-11,br,pt,8044
com.app.36145,2024-05-11,br,pt,10656
com.app.90128,2024-05-11,br,pt,1340
com.app.89034,2024-05-11,br,pt,1367
com.app.59245,2024-05-11,br,pt,1372
com.app.31454,2024-05-11,br,pt,1505
com.app.45088,2024-05-11,br,pt,56893
com.app.64851,2024-05-11,br,pt,1871
com.app.24438,2024-05-11,br,pt,8930
com.app.72306,2024-05-11,br,pt,771
com.app.20657,2024-05-11,br,pt,1303
com.app.94251,2024-05-11,br,pt,1286
com.app.88484,2024-05-11,br,pt,66523
com.app.64140,2024-05-11,br,pt,5619
com.app.61743,2024-05-11,br,pt,1999
com.app.45949,2024-05-11,br,pt,27121
com.app.31404,2024-05-11,br,pt,984
com.app.55621,2024-05-11,br,pt,13316
com.app.90842,2024-05-11,br,pt,1424
com.app.37148,2024-05-11,br,pt,993
com.app.69241,2024-05-11,br,pt,1386
com.app.50679,2024-05-11,br,pt,1161
com.app.87411,2024-05-11,br,pt,1567
com.app.35851,2024-05-11,br,pt,9487
com.app.44541,2024-05-11,br,pt,1340
com.app.84714,2024-05-11,br,pt,30396
com.app.37873,2024-05-11,br,pt,8949
com.app.47938,2024-05-11,br,pt,1400
com.app.91525,2024-05-11,br,pt,5483
com.app.23207,2024-05-11,br,pt,6921
com.app.83359,2024-05-11,br,pt,3083
com.app.38566,2024-05-11,br,pt,3926
com.app.13655,2024-05-11,br,pt,1357
com.app.65327,2024-05-11,br,pt,3673
com.app.37541,2024-05-11,br,pt,2903
com.app.38543,2024-05-11,br,pt,6409
com.app.89044,2024-05-11,br,pt,1378
com.app.81778,2024-05-11,br,pt,1340
com.app.68015,2024-05-11,br,pt,26905
com.app.18711,2024-05-11,br,pt,1916
com.app.15675,2024-05-11,br,pt,2240
com.app.36257,2024-05-11,br,pt,8261
com.app.93131,2024-05-11,br,pt,1340
com.app.91205,2024-05-11,br,pt,1340
com.app.88509,2024-05-11,br,pt,25285
com.app.19821,2024-05-11,br,pt,26094
com.app.60770,2024-05-11,br,pt,1340
com.app.88311,2024-05-11,br,pt,1932
com.app.64634,2024-05-11,br,pt,1660
com.app.64764,2024-05-11,br,pt,1562
com.app.74794,2024-05-11,br,pt,13174
com.app.39929,2024-05-11,br,pt,5133
com.app.37962,2024-05-11,br,pt,15191
com.app.31097,2024-05-11,br,pt,6674
com.app.54019,2024-05-11,br,pt,4424
com.app.63770,2024-05-11,br,pt,5856
com.app.11502,2024-05-11,br,pt,1340
com.app.80525,2024-05-11,br,pt,4701
com.app.95444,2024-05-11,br,pt,1425
com.app.87362,2024-05-11,br,pt,26341
com.app.97802,2024-05-11,br,pt,7568
com.app.95243,2024-05-11,br,pt,5875
com.app.55481,2024-05-11,br,pt,2625
com.app.17806,2024-05-11,br,pt,27414
com.app.80610,2024-05-11,br,pt,81896
com.app.62062,2024-05-11,br,pt,3879
com.app.34216,2024-05-11,br,pt,1340
com.app.26790,2024-05-11,br,pt,1340
com.app.18251,2024-05-11,br,pt,1861
com.app.96361,2024-05-11,br,pt,1626
com.app.99432,2024-05-11,br,pt,14430
com.app.20651,2024-05-11,br,pt,1263
com.app.23305,2024-05-11,br,pt,109426
com.app.30329,2024-05-11,br,pt,78882
com.app.14509,2024-05-11,br,pt,44666
com.app.55057,2024-05-11,br,pt,1340
com.app.60633,2024-05-11,br,pt,7127
com.app.66274,2024-05-11,br,pt,719
com.app.36433,2024-05-11,br,pt,1386
com.app.84679,2024-05-11,br,pt,1340
com.app.68335,2024-05-11,br,pt,1336
com.app.92210,2024-05-11,br,pt,3989
com.app.64353,2024-05-11,br,pt,1537
com.app.47280,2024-05-11,br,pt,58250
com.app.22262,2024-05-11,br,pt,1734
com.app.13071,2024-05-11,br,pt,1386
com.app.92275,2024-05-11,br,pt,5051
com.app.65216,2024-05-11,br,pt,1755
com.app.85803,2024-05-11,br,pt,803
com.app.78155,2024-05-11,br,pt,954
com.app.14811,2024-05-11,br,pt,947
com.app.85231,2024-05-11,br,pt,1340
com.app.70060,2024-05-11,br,pt,1340
com.app.78470,2024-05-11,br,pt,4502
com.app.97988,2024-05-11,br,pt,992
com.app.48065,2024-05-11,br,pt,29024
com.app.78762,2024-05-11,br,pt,11923
com.app.40009,2024-05-11,br,pt,1612
com.app.37904,2024-05-11,br,pt,15294
com.app.35190,2024-05-11,br,pt,125314
com.app.34656,2024-05-11,br,pt,5822
com.app.48916,2024-05-11,br,pt,5081
com.app.97976,2024-05-11,br,pt,8862
com.app.21397,2024-05-11,br,pt,8597
com.app.95194,2024-05-11,br,pt,28944
com.app.60423,2024-05-11,br,pt,5520
com.app.81754,2024-05-11,br,pt,6738
com.app.84237,2024-05-11,br,pt,1340
com.app.96897,2024-05-11,br,pt,3840
com.app.34625,2024-05-11,br,pt,1391
com.app.19872,2024-05-11,br,pt,1465
com.app.24391,2024-05-11,br,pt,3491
com.app.44002,2024-05-11,br,pt,5119
com.app.87209,2024-05-11,br,pt,1395
com.app.72653,2024-05-11,br,pt,1454
com.app.16773,2024-05-11,br,pt,11863
com.app.88832,2024-05-11,br,pt,4801
com.app.91093,2024-05-11,br,pt,11138
com.app.90857,2024-05-11,br,pt,1340
com.app.50792,2024-05-11,br,pt,950
com.app.79754,2024-05-11,br,pt,8402
com.app.91390,2024-05-11,br,pt,14393
com.app.55537,2024-05-11,br,pt,8416
com.app.17441,2024-05-11,br,pt,3851
com.app.10626,2024-05-11,br,pt,34917
com.app.90856,2024-05-11,br,pt,1496
com.app.27567,2024-05-11,br,pt,1920
com.app.39058,2024-05-11,br,pt,1342
com.app.98438,2024-05-11,br,pt,1340
com.app.33540,2024-05-11,br,pt,10209
com.app.31679,2024-05-11,br,pt,5045
com.app.77385,2024-05-11,br,pt,4727
com.app.41189,2024-05-11,br,pt,64089
com.app.14360,2024-05-11,br,pt,1340
com.app.85381,2024-05-11,br,pt,1340
com.app.71740,2024-05-11,br,pt,1046
com.app.19772,2024-05-11,br,pt,2006
com.app.82896,2024-05-11,br,pt,1011
com.app.31153,2024-05-11,br,pt,44785
com.app.36648,2024-05-11,br,pt,1869
com.app.62109,2024-05-11,br,pt,18590
com.app.32607,2024-05-11,br,pt,1671
com.app.48189,2024-05-11,br,pt,1023
com.app.21603,2024-05-11,br,pt,4724
com.app.50760,2024-05-11,br,pt,653
com.app.53788,2024-05-11,br,pt,987
com.app.98198,2024-05-11,br,pt,1394
com.app.78794,2024-05-11,br,pt,160925
com.app.24343,2024-05-11,br,pt,3574
com.app.19544,2024-05-11,br,pt,7391
com.app.43563,2024-05-11,br,pt,1639
com.app.74881,2024-05-11,br,pt,1084
com.app.60027,2024-05-11,br,pt,1340
com.app.67629,2024-05-11,br,pt,4866
com.app.96037,2024-05-11,br,pt,2479
com.app.64776,2024-05-11,br,pt,1340
com.app.18664,2024-05-11,br,pt,1881
com.app.16599,2024-05-11,br,pt,1072
com.app.28498,2024-05-11,br,pt,79222
com.app.66309,2024-05-11,br,pt,789
com.app.55531,2024-05-11,br,pt,1393
com.app.34279,2024-05-11,br,pt,1340
com.app.84594,2024-05-11,br,pt,1386
com.app.20103,2024-05-11,br,pt,1340
com.app.91706,2024-05-11,br,pt,4213
com.app.95733,2024-05-11,br,pt,1042
com.app.86358,2024-05-11,br,pt,1548
com.app.60429,2024-05-11,br,pt,6099
com.app.79907,2024-05-11,br,pt,974
com.app.64667,2024-05-11,br,pt,12259
com.app.97548,2024-05-11,br,pt,3281
com.app.47188,2024-05-11,br,pt,34709
com.app.21605,2024-05-11,br,pt,5533
com.app.23000,2024-05-11,br,pt,1386
com.app.60934,2024-05-11,br,pt,1378
com.app.15493,2024-05-11,br,pt,991
com.app.21027,2024-05-11,br,pt,4013
com.app.34610,2024-05-11,br,pt,1340
com.app.13421,2024-05-11,br,pt,26945
com.app.41993,2024-05-11,br,pt,7717
com.app.68942,2024-05-11,br,pt,7305
com.app.43242,2024-05-11,br,pt,9735
com.app.88516,2024-05-13,br,pt,4047
com.app.80569,2024-05-13,br,pt,4164
com.app.59849,2024-05-13,br,pt,35458
com.app.93571,2024-05-13,br,pt,89844
com.app.36612,2024-05-13,br,pt,4721
com.app.96938,2024-05-13,br,pt,1606
com.app.72656,2024-05-13,br,pt,3651
com.app.96434,2024-05-13,br,pt,1777
com.app.86367,2024-05-13,br,pt,2294
com.app.82889,2024-05-13,br,pt,1883
com.app.58221,2024-05-13,br,pt,8658
com.app.90128,2024-05-13,br,pt,1777
com.app.36145,2024-05-13,br,pt,12915
com.app.89034,2024-05-13,br,pt,1670
com.app.53788,2024-05-13,br,pt,1134
com.app.31454,2024-05-13,br,pt,1776
com.app.59245,2024-05-13,br,pt,1842
com.app.45088,2024-05-13,br,pt,79696
com.app.64851,2024-05-13,br,pt,2370
com.app.24438,2024-05-13,br,pt,9453
com.app.72306,2024-05-13,br,pt,747
com.app.94251,2024-05-13,br,pt,1288
com.app.20657,2024-05-13,br,pt,1825
com.app.88484,2024-05-13,br,pt,79350
com.app.61743,2024-05-13,br,pt,2072
com.app.64140,2024-05-13,br,pt,5569
com.app.45949,2024-05-13,br,pt,30191
com.app.55621,2024-05-13,br,pt,14402
com.app.90842,2024-05-13,br,pt,1611
com.app.31404,2024-05-13,br,pt,1111
com.app.69241,2024-05-13,br,pt,1914
com.app.37148,2024-05-13,br,pt,1167
com.app.50679,2024-05-13,br,pt,1434
com.app.87411,2024-05-13,br,pt,1974
com.app.35851,2024-05-13,br,pt,9533
com.app.44541,2024-05-13,br,pt,1777
com.app.84714,2024-05-13,br,pt,31565
com.app.37873,2024-05-13,br,pt,12430
com.app.91525,2024-05-13,br,pt,7466
com.app.47938,2024-05-13,br,pt,1897
com.app.83359,2024-05-13,br,pt,3382
com.app.23207,2024-05-13,br,pt,7395
com.app.98198,2024-05-13,br,pt,1924
com.app.43563,2024-05-13,br,pt,2246
com.app.13655,2024-05-13,br,pt,1452
com.app.38566,2024-05-13,br,pt,4854
com.app.37541,2024-05-13,br,pt,2973
com.app.38543,2024-05-13,br,pt,6772
com.app.65327,2024-05-13,br,pt,3573
com.app.89044,2024-05-13,br,pt,1895
com.app.68015,2024-05-13,br,pt,27510
com.app.18711,2024-05-13,br,pt,1991
com.app.81778,2024-05-13,br,pt,1777
com.app.15675,2024-05-13,br,pt,2291
com.app.36257,2024-05-13,br,pt,8053
com.app.93131,2024-05-13,br,pt,1776
com.app.91205,2024-05-13,br,pt,1777
com.app.88509,2024-05-13,br,pt,28830
com.app.19821,2024-05-13,br,pt,26072
com.app.88311,2024-05-13,br,pt,2526
com.app.60770,2024-05-13,br,pt,1778
com.app.64634,2024-05-13,br,pt,1925
com.app.64764,2024-05-13,br,pt,2367
com.app.74794,2024-05-13,br,pt,15559
com.app.39929,2024-05-13,br,pt,4309
com.app.31097,2024-05-13,br,pt,6840
com.app.37962,2024-05-13,br,pt,14938
com.app.54019,2024-05-13,br,pt,4564
com.app.63770,2024-05-13,br,pt,6105
com.app.11502,2024-05-13,br,pt,1777
com.app.80525,2024-05-13,br,pt,5258
com.app.95444,2024-05-13,br,pt,1899
com.app.87362,2024-05-13,br,pt,27387
com.app.97802,2024-05-13,br,pt,7611
com.app.55481,2024-05-13,br,pt,2763
com.app.95243,2024-05-13,br,pt,6234
com.app.17806,2024-05-13,br,pt,29301
com.app.62062,2024-05-13,br,pt,4263
com.app.80610,2024-05-13,br,pt,111167
com.app.34216,2024-05-13,br,pt,1777
com.app.26790,2024-05-13,br,pt,1777
com.app.96361,2024-05-13,br,pt,1832
com.app.18251,2024-05-13,br,pt,2248
com.app.99432,2024-05-13,br,pt,17559
com.app.20651,2024-05-13,br,pt,1631
com.app.23305,2024-05-13,br,pt,117320
com.app.30329,2024-05-13,br,pt,70547
com.app.14509,2024-05-13,br,pt,48448
com.app.55057,2024-05-13,br,pt,1777
com.app.60633,2024-05-13,br,pt,7566
com.app.66274,2024-05-13,br,pt,797
com.app.36433,2024-05-13,br,pt,1914
com.app.84679,2024-05-13,br,pt,1777
com.app.92210,2024-05-13,br,pt,3737
com.app.68335,2024-05-13,br,pt,1778
com.app.64353,2024-05-13,br,pt,1786
com.app.47280,2024-05-13,br,pt,63222
com.app.22262,2024-05-13,br,pt,1740
com.app.13071,2024-05-13,br,pt,1914
com.app.92275,2024-05-13,br,pt,5169
com.app.65216,2024-05-13,br,pt,1940
com.app.78794,2024-05-13,br,pt,158791
com.app.85803,2024-05-13,br,pt,911
com.app.78155,2024-05-13,br,pt,1137
com.app.85231,2024-05-13,br,pt,1778
com.app.14811,2024-05-13,br,pt,1190
com.app.70060,2024-05-13,br,pt,1777
com.app.78470,2024-05-13,br,pt,4581
com.app.48065,2024-05-13,br,pt,28830
com.app.97988,2024-05-13,br,pt,1128
com.app.24343,2024-05-13,br,pt,4232
com.app.40009,2024-05-13,br,pt,1747
com.app.78762,2024-05-13,br,pt,13540
com.app.37904,2024-05-13,br,pt,12330
com.app.48916,2024-05-13,br,pt,5377
com.app.34656,2024-05-13,br,pt,6666
com.app.97976,2024-05-13,br,pt,8975
com.app.21397,2024-05-13,br,pt,9730
com.app.95194,2024-05-13,br,pt,32499
com.app.60423,2024-05-13,br,pt,5719
com.app.81754,2024-05-13,br,pt,6475
com.app.84237,2024-05-13,br,pt,1777
com.app.96897,2024-05-13,br,pt,4050
com.app.19872,2024-05-13,br,pt,1590
com.app.34625,2024-05-13,br,pt,1467
com.app.24391,2024-05-13,br,pt,3911
com.app.44002,2024-05-13,br,pt,5003
com.app.87209,2024-05-13,br,pt,1878
com.app.72653,2024-05-13,br,pt,1600
com.app.88832,2024-05-13,br,pt,4877
com.app.91093,2024-05-13,br,pt,12912
com.app.16773,2024-05-13,br,pt,12241
com.app.90857,2024-05-13,br,pt,1777
com.app.50792,2024-05-13,br,pt,1114
com.app.79754,2024-05-13,br,pt,9016
com.app.74881,2024-05-13,br,pt,1234
com.app.91390,2024-05-13,br,pt,15838
com.app.55537,2024-05-13,br,pt,8386
com.app.17441,2024-05-13,br,pt,3996
com.app.90856,2024-05-13,br,pt,2394
com.app.39058,2024-05-13,br,pt,1848
com.app.98438,2024-05-13,br,pt,1777
com.app.27567,2024-05-13,br,pt,1980
com.app.33540,2024-05-13,br,pt,11585
com.app.77385,2024-05-13,br,pt,4991
com.app.41189,2024-05-13,br,pt,69693
com.app.85381,2024-05-13,br,pt,1777
com.app.14360,2024-05-13,br,pt,1777
com.app.71740,2024-05-13,br,pt,1219
com.app.19772,2024-05-13,br,pt,2227
com.app.82896,2024-05-13,br,pt,1018
com.app.31153,2024-05-13,br,pt,50089
com.app.62109,2024-05-13,br,pt,21293
com.app.36648,2024-05-13,br,pt,2411
com.app.32607,2024-05-13,br,pt,2124
com.app.48189,2024-05-13,br,pt,1127
com.app.21603,2024-05-13,br,pt,5020
com.app.50760,2024-05-13,br,pt,643
com.app.60027,2024-05-13,br,pt,1777
com.app.67629,2024-05-13,br,pt,5893
com.app.96037,2024-05-13,br,pt,3535
com.app.64776,2024-05-13,br,pt,1777
com.app.10626,2024-05-13,br,pt,34492
com.app.31679,2024-05-13,br,pt,6042
com.app.18664,2024-05-13,br,pt,2443
com.app.16599,2024-05-13,br,pt,1210
com.app.28498,2024-05-13,br,pt,81631
com.app.66309,2024-05-13,br,pt,915
com.app.55531,2024-05-13,br,pt,1769
com.app.34279,2024-05-13,br,pt,1777
com.app.84594,2024-05-13,br,pt,1914
com.app.20103,2024-05-13,br,pt,1776
com.app.91706,2024-05-13,br,pt,4360
com.app.95733,2024-05-13,br,pt,1244
com.app.86358,2024-05-13,br,pt,2029
com.app.60429,2024-05-13,br,pt,1873
com.app.79907,2024-05-13,br,pt,1111
com.app.64667,2024-05-13,br,pt,24794
com.app.19544,2024-05-13,br,pt,60596
com.app.97548,2024-05-13,br,pt,3421
com.app.47188,2024-05-13,br,pt,30846
com.app.21605,2024-05-13,br,pt,6901
com.app.23000,2024-05-13,br,pt,1914
com.app.60934,2024-05-13,br,pt,1892
com.app.15493,2024-05-13,br,pt,1138
com.app.21027,2024-05-13,br,pt,4625
com.app.35190,2024-05-13,br,pt,121505
com.app.34610,2024-05-13,br,pt,1777
com.app.13421,2024-05-13,br,pt,27921
com.app.41993,2024-05-13,br,pt,3658
com.app.68942,2024-05-13,br,pt,7707
com.app.43242,2024-05-13,br,pt,10047
com.app.88516,2024-05-16,br,pt,4094
com.app.59849,2024-05-16,br,pt,35466
com.app.80569,2024-05-16,br,pt,3980
com.app.96938,2024-05-16,br,pt,1618
com.app.93571,2024-05-16,br,pt,84728
com.app.36612,2024-05-16,br,pt,4733
com.app.72656,2024-05-16,br,pt,4690
com.app.96434,2024-05-16,br,pt,1795
com.app.82889,2024-05-16,br,pt,1877
com.app.86367,2024-05-16,br,pt,2362
com.app.58221,2024-05-16,br,pt,8201
com.app.36145,2024-05-16,br,pt,13264
com.app.90128,2024-05-16,br,pt,1795
com.app.89034,2024-05-16,br,pt,1676
com.app.53788,2024-05-16,br,pt,1166
com.app.31454,2024-05-16,br,pt,1703
com.app.59245,2024-05-16,br,pt,1873
com.app.45088,2024-05-16,br,pt,84611
com.app.64851,2024-05-16,br,pt,2312
com.app.24438,2024-05-16,br,pt,9477
com.app.72306,2024-05-16,br,pt,1852
com.app.20657,2024-05-16,br,pt,1838
com.app.94251,2024-05-16,br,pt,1365
com.app.88484,2024-05-16,br,pt,55291
com.app.61743,2024-05-16,br,pt,2211
com.app.64140,2024-05-16,br,pt,5494
com.app.45949,2024-05-16,br,pt,29595
com.app.55621,2024-05-16,br,pt,14183
com.app.31404,2024-05-16,br,pt,1136
com.app.90842,2024-05-16,br,pt,1453
com.app.37148,2024-05-16,br,pt,1162
com.app.69241,2024-05-16,br,pt,1922
com.app.50679,2024-05-16,br,pt,1433
com.app.87411,2024-05-16,br,pt,2765
com.app.35851,2024-05-16,br,pt,9550
com.app.44541,2024-05-16,br,pt,1795
com.app.84714,2024-05-16,br,pt,30642
com.app.37873,2024-05-16,br,pt,8152
com.app.91525,2024-05-16,br,pt,5925
com.app.47938,2024-05-16,br,pt,1905
com.app.23207,2024-05-16,br,pt,7422
com.app.83359,2024-05-16,br,pt,3359
com.app.13655,2024-05-16,br,pt,1427
com.app.98198,2024-05-16,br,pt,1914
com.app.38566,2024-05-16,br,pt,4887
com.app.37541,2024-05-16,br,pt,3151
com.app.38543,2024-05-16,br,pt,6450
com.app.65327,2024-05-16,br,pt,3643
com.app.89044,2024-05-16,br,pt,1904
com.app.68015,2024-05-16,br,pt,28365
com.app.81778,2024-05-16,br,pt,1795
com.app.18711,2024-05-16,br,pt,1953
com.app.15675,2024-05-16,br,pt,2304
